cluster	cluster_size	cdr3a_A_fg	cdr3a_A_bg	cdr3a_A_log_enrich	cdr3a_C_fg	cdr3a_C_bg	cdr3a_C_log_enrich	cdr3a_D_fg	cdr3a_D_bg	cdr3a_D_log_enrich	cdr3a_E_fg	cdr3a_E_bg	cdr3a_E_log_enrich	cdr3a_F_fg	cdr3a_F_bg	cdr3a_F_log_enrich	cdr3a_G_fg	cdr3a_G_bg	cdr3a_G_log_enrich	cdr3a_H_fg	cdr3a_H_bg	cdr3a_H_log_enrich	cdr3a_I_fg	cdr3a_I_bg	cdr3a_I_log_enrich	cdr3a_K_fg	cdr3a_K_bg	cdr3a_K_log_enrich	cdr3a_L_fg	cdr3a_L_bg	cdr3a_L_log_enrich	cdr3a_M_fg	cdr3a_M_bg	cdr3a_M_log_enrich	cdr3a_N_fg	cdr3a_N_bg	cdr3a_N_log_enrich	cdr3a_P_fg	cdr3a_P_bg	cdr3a_P_log_enrich	cdr3a_Q_fg	cdr3a_Q_bg	cdr3a_Q_log_enrich	cdr3a_R_fg	cdr3a_R_bg	cdr3a_R_log_enrich	cdr3a_S_fg	cdr3a_S_bg	cdr3a_S_log_enrich	cdr3a_T_fg	cdr3a_T_bg	cdr3a_T_log_enrich	cdr3a_V_fg	cdr3a_V_bg	cdr3a_V_log_enrich	cdr3a_W_fg	cdr3a_W_bg	cdr3a_W_log_enrich	cdr3a_Y_fg	cdr3a_Y_bg	cdr3a_Y_log_enrich	cdr3b_A_fg	cdr3b_A_bg	cdr3b_A_log_enrich	cdr3b_C_fg	cdr3b_C_bg	cdr3b_C_log_enrich	cdr3b_D_fg	cdr3b_D_bg	cdr3b_D_log_enrich	cdr3b_E_fg	cdr3b_E_bg	cdr3b_E_log_enrich	cdr3b_F_fg	cdr3b_F_bg	cdr3b_F_log_enrich	cdr3b_G_fg	cdr3b_G_bg	cdr3b_G_log_enrich	cdr3b_H_fg	cdr3b_H_bg	cdr3b_H_log_enrich	cdr3b_I_fg	cdr3b_I_bg	cdr3b_I_log_enrich	cdr3b_K_fg	cdr3b_K_bg	cdr3b_K_log_enrich	cdr3b_L_fg	cdr3b_L_bg	cdr3b_L_log_enrich	cdr3b_M_fg	cdr3b_M_bg	cdr3b_M_log_enrich	cdr3b_N_fg	cdr3b_N_bg	cdr3b_N_log_enrich	cdr3b_P_fg	cdr3b_P_bg	cdr3b_P_log_enrich	cdr3b_Q_fg	cdr3b_Q_bg	cdr3b_Q_log_enrich	cdr3b_R_fg	cdr3b_R_bg	cdr3b_R_log_enrich	cdr3b_S_fg	cdr3b_S_bg	cdr3b_S_log_enrich	cdr3b_T_fg	cdr3b_T_bg	cdr3b_T_log_enrich	cdr3b_V_fg	cdr3b_V_bg	cdr3b_V_log_enrich	cdr3b_W_fg	cdr3b_W_bg	cdr3b_W_log_enrich	cdr3b_Y_fg	cdr3b_Y_bg	cdr3b_Y_log_enrich	cdr3len_a7_fg	cdr3len_a7_bg	cdr3len_a7_log_enrich	cdr3len_a8_fg	cdr3len_a8_bg	cdr3len_a8_log_enrich	cdr3len_a9_fg	cdr3len_a9_bg	cdr3len_a9_log_enrich	cdr3len_a10_fg	cdr3len_a10_bg	cdr3len_a10_log_enrich	cdr3len_a11_fg	cdr3len_a11_bg	cdr3len_a11_log_enrich	cdr3len_a12_fg	cdr3len_a12_bg	cdr3len_a12_log_enrich	cdr3len_a13_fg	cdr3len_a13_bg	cdr3len_a13_log_enrich	cdr3len_a14_fg	cdr3len_a14_bg	cdr3len_a14_log_enrich	cdr3len_a15_fg	cdr3len_a15_bg	cdr3len_a15_log_enrich	cdr3len_a16_fg	cdr3len_a16_bg	cdr3len_a16_log_enrich	cdr3len_a17_fg	cdr3len_a17_bg	cdr3len_a17_log_enrich	cdr3len_a18_fg	cdr3len_a18_bg	cdr3len_a18_log_enrich	cdr3len_a19_fg	cdr3len_a19_bg	cdr3len_a19_log_enrich	cdr3len_a20_fg	cdr3len_a20_bg	cdr3len_a20_log_enrich	cdr3len_a21_fg	cdr3len_a21_bg	cdr3len_a21_log_enrich	cdr3len_b7_fg	cdr3len_b7_bg	cdr3len_b7_log_enrich	cdr3len_b8_fg	cdr3len_b8_bg	cdr3len_b8_log_enrich	cdr3len_b9_fg	cdr3len_b9_bg	cdr3len_b9_log_enrich	cdr3len_b10_fg	cdr3len_b10_bg	cdr3len_b10_log_enrich	cdr3len_b11_fg	cdr3len_b11_bg	cdr3len_b11_log_enrich	cdr3len_b12_fg	cdr3len_b12_bg	cdr3len_b12_log_enrich	cdr3len_b13_fg	cdr3len_b13_bg	cdr3len_b13_log_enrich	cdr3len_b14_fg	cdr3len_b14_bg	cdr3len_b14_log_enrich	cdr3len_b15_fg	cdr3len_b15_bg	cdr3len_b15_log_enrich	cdr3len_b16_fg	cdr3len_b16_bg	cdr3len_b16_log_enrich	cdr3len_b17_fg	cdr3len_b17_bg	cdr3len_b17_log_enrich	cdr3len_b18_fg	cdr3len_b18_bg	cdr3len_b18_log_enrich	cdr3len_b19_fg	cdr3len_b19_bg	cdr3len_b19_log_enrich	cdr3len_b20_fg	cdr3len_b20_bg	cdr3len_b20_log_enrich	cdr3len_b21_fg	cdr3len_b21_bg	cdr3len_b21_log_enrich	va_TRAV1-2_fg	va_TRAV1-2_bg	va_TRAV1-2_log_enrich	va_TRAV12-2_fg	va_TRAV12-2_bg	va_TRAV12-2_log_enrich	va_TRAV19_fg	va_TRAV19_bg	va_TRAV19_log_enrich	va_TRAV29/DV5_fg	va_TRAV29/DV5_bg	va_TRAV29/DV5_log_enrich	va_TRAV14/DV4_fg	va_TRAV14/DV4_bg	va_TRAV14/DV4_log_enrich	va_TRAV21_fg	va_TRAV21_bg	va_TRAV21_log_enrich	va_TRAV13-1_fg	va_TRAV13-1_bg	va_TRAV13-1_log_enrich	va_TRAV12-1_fg	va_TRAV12-1_bg	va_TRAV12-1_log_enrich	va_TRAV17_fg	va_TRAV17_bg	va_TRAV17_log_enrich	va_TRAV3_fg	va_TRAV3_bg	va_TRAV3_log_enrich	va_TRAV38-2/DV8_fg	va_TRAV38-2/DV8_bg	va_TRAV38-2/DV8_log_enrich	va_TRAV5_fg	va_TRAV5_bg	va_TRAV5_log_enrich	va_TRAV27_fg	va_TRAV27_bg	va_TRAV27_log_enrich	va_TRAV8-3_fg	va_TRAV8-3_bg	va_TRAV8-3_log_enrich	va_TRAV13-2_fg	va_TRAV13-2_bg	va_TRAV13-2_log_enrich	va_TRAV12-3_fg	va_TRAV12-3_bg	va_TRAV12-3_log_enrich	va_TRAV9-2_fg	va_TRAV9-2_bg	va_TRAV9-2_log_enrich	va_TRAV20_fg	va_TRAV20_bg	va_TRAV20_log_enrich	va_TRAV4_fg	va_TRAV4_bg	va_TRAV4_log_enrich	va_TRAV38-1_fg	va_TRAV38-1_bg	va_TRAV38-1_log_enrich	va_TRAV8-4_fg	va_TRAV8-4_bg	va_TRAV8-4_log_enrich	va_TRAV8-6_fg	va_TRAV8-6_bg	va_TRAV8-6_log_enrich	va_TRAV8-1_fg	va_TRAV8-1_bg	va_TRAV8-1_log_enrich	va_TRAV25_fg	va_TRAV25_bg	va_TRAV25_log_enrich	va_TRAV35_fg	va_TRAV35_bg	va_TRAV35_log_enrich	va_TRAV24_fg	va_TRAV24_bg	va_TRAV24_log_enrich	va_TRAV1-1_fg	va_TRAV1-1_bg	va_TRAV1-1_log_enrich	va_TRAV26-1_fg	va_TRAV26-1_bg	va_TRAV26-1_log_enrich	va_TRAV41_fg	va_TRAV41_bg	va_TRAV41_log_enrich	va_TRAV26-2_fg	va_TRAV26-2_bg	va_TRAV26-2_log_enrich	va_TRAV10_fg	va_TRAV10_bg	va_TRAV10_log_enrich	va_TRAV22_fg	va_TRAV22_bg	va_TRAV22_log_enrich	va_TRAV8-2_fg	va_TRAV8-2_bg	va_TRAV8-2_log_enrich	va_TRAV39_fg	va_TRAV39_bg	va_TRAV39_log_enrich	va_TRAV23/DV6_fg	va_TRAV23/DV6_bg	va_TRAV23/DV6_log_enrich	va_TRAV16_fg	va_TRAV16_bg	va_TRAV16_log_enrich	va_TRAV30_fg	va_TRAV30_bg	va_TRAV30_log_enrich	va_TRAV2_fg	va_TRAV2_bg	va_TRAV2_log_enrich	va_TRAV6_fg	va_TRAV6_bg	va_TRAV6_log_enrich	va_TRAV36/DV7_fg	va_TRAV36/DV7_bg	va_TRAV36/DV7_log_enrich	va_TRAV34_fg	va_TRAV34_bg	va_TRAV34_log_enrich	va_TRAV40_fg	va_TRAV40_bg	va_TRAV40_log_enrich	vb_TRBV20-1_fg	vb_TRBV20-1_bg	vb_TRBV20-1_log_enrich	vb_TRBV7-9_fg	vb_TRBV7-9_bg	vb_TRBV7-9_log_enrich	vb_TRBV27_fg	vb_TRBV27_bg	vb_TRBV27_log_enrich	vb_TRBV19_fg	vb_TRBV19_bg	vb_TRBV19_log_enrich	vb_TRBV9_fg	vb_TRBV9_bg	vb_TRBV9_log_enrich	vb_TRBV28_fg	vb_TRBV28_bg	vb_TRBV28_log_enrich	vb_TRBV6-5_fg	vb_TRBV6-5_bg	vb_TRBV6-5_log_enrich	vb_TRBV5-1_fg	vb_TRBV5-1_bg	vb_TRBV5-1_log_enrich	vb_TRBV2_fg	vb_TRBV2_bg	vb_TRBV2_log_enrich	vb_TRBV4-1_fg	vb_TRBV4-1_bg	vb_TRBV4-1_log_enrich	vb_TRBV6-1_fg	vb_TRBV6-1_bg	vb_TRBV6-1_log_enrich	vb_TRBV12-4_fg	vb_TRBV12-4_bg	vb_TRBV12-4_log_enrich	vb_TRBV29-1_fg	vb_TRBV29-1_bg	vb_TRBV29-1_log_enrich	vb_TRBV11-2_fg	vb_TRBV11-2_bg	vb_TRBV11-2_log_enrich	vb_TRBV3-1_fg	vb_TRBV3-1_bg	vb_TRBV3-1_log_enrich	vb_TRBV5-6_fg	vb_TRBV5-6_bg	vb_TRBV5-6_log_enrich	vb_TRBV7-2_fg	vb_TRBV7-2_bg	vb_TRBV7-2_log_enrich	vb_TRBV6-2_fg	vb_TRBV6-2_bg	vb_TRBV6-2_log_enrich	vb_TRBV4-3_fg	vb_TRBV4-3_bg	vb_TRBV4-3_log_enrich	vb_TRBV30_fg	vb_TRBV30_bg	vb_TRBV30_log_enrich	vb_TRBV7-8_fg	vb_TRBV7-8_bg	vb_TRBV7-8_log_enrich	vb_TRBV5-4_fg	vb_TRBV5-4_bg	vb_TRBV5-4_log_enrich	vb_TRBV12-3_fg	vb_TRBV12-3_bg	vb_TRBV12-3_log_enrich	vb_TRBV7-6_fg	vb_TRBV7-6_bg	vb_TRBV7-6_log_enrich	vb_TRBV6-6_fg	vb_TRBV6-6_bg	vb_TRBV6-6_log_enrich	vb_TRBV10-3_fg	vb_TRBV10-3_bg	vb_TRBV10-3_log_enrich	vb_TRBV4-2_fg	vb_TRBV4-2_bg	vb_TRBV4-2_log_enrich	vb_TRBV13_fg	vb_TRBV13_bg	vb_TRBV13_log_enrich	vb_TRBV15_fg	vb_TRBV15_bg	vb_TRBV15_log_enrich	vb_TRBV24-1_fg	vb_TRBV24-1_bg	vb_TRBV24-1_log_enrich	vb_TRBV7-3_fg	vb_TRBV7-3_bg	vb_TRBV7-3_log_enrich	vb_TRBV6-4_fg	vb_TRBV6-4_bg	vb_TRBV6-4_log_enrich	vb_TRBV18_fg	vb_TRBV18_bg	vb_TRBV18_log_enrich	vb_TRBV14_fg	vb_TRBV14_bg	vb_TRBV14_log_enrich	vb_TRBV5-5_fg	vb_TRBV5-5_bg	vb_TRBV5-5_log_enrich	vb_TRBV25-1_fg	vb_TRBV25-1_bg	vb_TRBV25-1_log_enrich	vb_TRBV6-3_fg	vb_TRBV6-3_bg	vb_TRBV6-3_log_enrich	vb_TRBV10-2_fg	vb_TRBV10-2_bg	vb_TRBV10-2_log_enrich	vb_TRBV11-1_fg	vb_TRBV11-1_bg	vb_TRBV11-1_log_enrich	vb_TRBV11-3_fg	vb_TRBV11-3_bg	vb_TRBV11-3_log_enrich	vb_TRBV12-5_fg	vb_TRBV12-5_bg	vb_TRBV12-5_log_enrich	vb_TRBV5-8_fg	vb_TRBV5-8_bg	vb_TRBV5-8_log_enrich	vb_TRBV10-1_fg	vb_TRBV10-1_bg	vb_TRBV10-1_log_enrich	vb_TRBV7-7_fg	vb_TRBV7-7_bg	vb_TRBV7-7_log_enrich	vb_TRBV16_fg	vb_TRBV16_bg	vb_TRBV16_log_enrich
0	9009	0.06942455788452243	0.07356878314421492	-0.05798012877224681	0.00031056586462840333	0.0002363503108465591	0.27308093085111357	0.07557360795040666	0.077468500572204	-0.024764288458445808	0.033013597450891406	0.0320104965758016	0.030855653558697203	0.026703707007383636	0.02374224493396446	0.11754644693459788	0.23417319961281244	0.23608912598798634	-0.008148375371292685	0.00575627650706766	0.0049961480663578105	0.14162359712502878	0.010692290613343996	0.010181323085122332	0.048968006608607444	0.006998594415012284	0.007141342509213749	-0.020191454139914158	0.02048756374466341	0.019592228321519328	0.04468508206234606	0.007043041607522059	0.007080384522465129	-0.005288093925734759	0.12182390580573108	0.12863555231869772	-0.054406623195769714	0.024568219419019134	0.023545903611202738	0.04250185317888279	0.03863284811556181	0.0398376980078904	-0.030710748084525077	0.0385369764132791	0.03665767987637688	0.04999525389524742	0.11014654296013962	0.10790931997791312	0.020520443314727795	0.06792091536967727	0.06925028926568409	-0.019383303093957534	0.012373174877368004	0.012538226437125	-0.01325127983539947	0.011374073610906735	0.008499117484366716	0.2913741879837018	0.08444634077006292	0.08101928499104712	0.041429099535986655	0.0559993165577907	0.057879978189748375	-0.033032038609256784	0.00017078017990957258	0.00010683913290701044	0.4690529595367564	0.059195826194777736	0.06228323549771009	-0.050841260508802416	0.045420155790907406	0.04664896260449515	-0.02669472252202709	0.021911512731695233	0.018708364904129623	0.15804144928543065	0.19167119854513515	0.20189063388692646	-0.05194473794804133	0.012677083284765363	0.010678283822360201	0.17158376785887103	0.016599900807622806	0.015572839505123105	0.06386838041053132	0.009151077955253975	0.008761596858597363	0.04349350353607771	0.0739838201574234	0.07007314404772297	0.054306811303045405	0.006140792441207979	0.006096521809379157	0.007235382544820551	0.06367261823432714	0.06413696411874137	-0.007266245909276856	0.05415936247377232	0.05149645820950684	0.050417824697198216	0.046303613452965985	0.04878949744085768	-0.05229507093346129	0.061527602607040065	0.05731487589541239	0.07092569274297751	0.08328116372116631	0.08590983911977726	-0.031075966182005255	0.07959267730535068	0.08283206950626054	-0.0398932043151973	0.03465814086094017	0.034074132201581016	0.016994133568956994	0.017505597181772758	0.012311489531032914	0.3519877341654858	0.06637775951617526	0.0644342737177303	0.029716361201867367	0.0015084340219313225	0.0017594191715841504	-0.153911697310012	0.0027645486553704974	0.0023083475959783223	0.18034544455326895	0.005845628521093473	0.005647230630206081	0.034528849505479936	0.029139404664299824	0.029680974192596198	-0.018414870591581187	0.08327187931267088	0.08049051415432656	0.033971568008447556	0.14703776971323562	0.15501013705085614	-0.0528010245079872	0.20770484597719185	0.20826914064219448	-0.0027131264420593034	0.20437712879224745	0.20781342647854648	-0.016673731376738388	0.155773995606028	0.1560717439093543	-0.0019095876972241587	0.09138374345332959	0.08898077973729114	0.02664721267802884	0.043491601380023795	0.040950837245311456	0.06019559208928059	0.018746100929664018	0.01584771896936099	0.1679602040120662	0.006548651419677208	0.005065936143052819	0.2567201918266136	0.0015330711191539113	0.001382678201068339	0.10325064714936598	0.0008731964340842769	0.0007211158782725326	0.19136069773871603	9.908108288431776e-05	0.00016700888383690613	-0.5221084736750129	0.0002916721572990386	0.00022915172433435956	0.24124608669538927	0.0007033114411638908	0.0007029908831274421	0.00045588780799613824	0.004533514431534875	0.004918346896871367	-0.081475026065177	0.028161844598557237	0.03150124156216744	-0.11205892637216805	0.06910834505315645	0.07736913106183989	-0.11291238629860667	0.1494751110827887	0.16237535829231475	-0.08278078364182434	0.20678335195431885	0.2182948522424503	-0.05417504589071965	0.23890963842973464	0.23687297226616813	0.008561383110436362	0.15346030582983186	0.14226826546385746	0.07572747091640414	0.07958057628123577	0.07067065071321856	0.11873968407409503	0.03873477718708669	0.032395839536828695	0.17870782663402573	0.018849843084996012	0.013991201609499569	0.29807591386657567	0.007879720537189005	0.005812944871532623	0.30420513339462996	0.003428906848222979	0.002430043991952502	0.3443321463664759	0.03504737155978553	0.04375464558853617	-0.22189717254022465	0.05679654879666457	0.056378991968797185	0.007378956966691261	0.05504236556933421	0.054511691991329096	0.00968796118401887	0.05069522046446759	0.05395745871091555	-0.062364299200211984	0.05311934781125333	0.05365444331928758	-0.010023058694053797	0.047802303155163525	0.04892274143463543	-0.023168526887873343	0.041590431046588015	0.0445186587554614	-0.06803828127761077	0.034547593823808266	0.043149909742851295	-0.2223424213370867	0.044757421449656914	0.04187828104807067	0.06648993295843283	0.029534122799396594	0.03400635555359876	-0.14100113525212027	0.036247215484403766	0.032447250718042886	0.11074684820116888	0.03487895878239863	0.02870099632496717	0.1949519098544896	0.020982718189774128	0.026744345655095966	-0.24262391804350875	0.02925956135963174	0.026186227561969234	0.11097279737010243	0.02146640270529477	0.024545541659436596	-0.13404118725246636	0.029827729733163704	0.024268425019229822	0.2062623653040119	0.027185156341530386	0.022131778026981318	0.20565660612331432	0.018823918103842912	0.021663010626257705	-0.1404779258716916	0.01863077726081658	0.020730655575094722	-0.10679864574218745	0.021120631539702013	0.020919716460469442	0.00955827524897595	0.023228088702989896	0.01958334088713583	0.17068301621618803	0.01771550586896423	0.018270274190081297	-0.030835084067366805	0.016621122482814804	0.018094162680417174	-0.08491505718966777	0.012736729608102832	0.016927423928892387	-0.28444510990165145	0.018502164682435405	0.01683030361106291	0.09470668718751532	0.020966602771772	0.015877229558762973	0.27804484801856993	0.012852179042027678	0.015298392464499285	-0.17423438297856647	0.01575415294987831	0.015593638230700898	0.010240984515881053	0.018475616418068188	0.014152372714111452	0.2665695382529577	0.015558215216124225	0.014134243588116616	0.09598833252192335	0.015367249732552681	0.01290923264589414	0.17429583981058822	0.012899437616306879	0.01330418860506735	-0.03089520357645851	0.013451113213563874	0.013185054348529856	0.01997792763687786	0.013280147718449735	0.011768392645790545	0.1208529190713014	0.010131892043747365	0.010652156459537087	-0.05007427901866776	0.009702547119506823	0.010311587878348384	-0.06087985891028281	0.012520569910437028	0.009952890171164847	0.22950990618268827	0.007540683772302361	0.008685146289097402	-0.14130137954128072	0.011264410812992846	0.008958378116590998	0.22905907324601998	0.008477242610248457	0.007728187424084284	0.09251088382575205	0.004332183959227944	0.003461368127442576	0.2244078699625152	0.0012663477708092811	0.0012509096936436693	0.012265944936033644	0.06109171775059168	0.06022076976682133	0.014358999076560346	0.060836969111799935	0.06498744860924373	-0.06599650414055316	0.05678811165911172	0.06378023538067372	-0.11611635004002374	0.05094079856201749	0.0550616170957973	-0.0777887230350974	0.033696432512856325	0.04915248968298995	-0.3775355284994119	0.054919799491120254	0.044894861053902335	0.20155059491121083	0.04095164886828305	0.03924867815332645	0.04247430885312864	0.042135966827280484	0.040253825648359	0.04569664839132662	0.037343498342290136	0.03759329349011562	-0.0066668472704517565	0.03540281970248925	0.037411952447197375	-0.05519876793369333	0.01980209213735608	0.02329973342866691	-0.16265432405513458	0.031658665521834224	0.02968164284622539	0.06448313454592286	0.022721695008461607	0.026575529839668616	-0.15667066623620804	0.020753540209781443	0.025935655016799956	-0.22290181893487918	0.028399953097286264	0.024873514622564527	0.13258392606581498	0.02488058366025045	0.02481393113703425	0.0026824917581371303	0.024103743578891685	0.02326994168590177	0.035204692323581054	0.019187510213323523	0.01925971405108118	-0.003756001845335936	0.02489040133383539	0.020185848663127927	0.20950044288166245	0.01714892138084727	0.0204643366933238	-0.17674841926968402	0.019445923820761282	0.019200130565550904	0.012720396604046797	0.016770607768858196	0.018680718006906502	-0.10786405264955867	0.01803882019195137	0.01770406696147539	0.018731727915550268	0.01711547021247845	0.017259781406325697	-0.008396275509140749	0.016717543465250763	0.016084950506848217	0.03857459121700599	0.02167242559108564	0.01630255975835011	0.28471860654879483	0.014814980499367999	0.013450324211878875	0.09663565401872062	0.02111028603658713	0.015901018877602566	0.2833772240575848	0.015200135386162782	0.014601839834409724	0.040156797966562276	0.014553168466458578	0.014425679964146286	0.008798784749167173	0.013082072263897113	0.013300070204889474	-0.016526550334990217	0.0023292319520673934	0.0027602697318484097	-0.1697898249540415	0.018315247675582444	0.012430928492045605	0.3875463188361745	0.011830274457951847	0.011556605606546932	0.02340469041209292	0.010650265613605128	0.01125868817889553	-0.05555528107313974	0.006869106355590871	0.007883154194288795	-0.13769408371397568	0.009487693135240548	0.0075593309033633585	0.2272128178966092	0.00925131376354119	0.007420734534847272	0.22048752373574046	0.009825247853500115	0.006959610168569453	0.3448319217417989	0.005944201540934995	0.0065593645809856145	-0.09847752215163744	0.005034978349697545	0.004966153989632474	0.013763530809061576	0.005653225242376084	0.00471745770220174	0.18095618957672233	0.003862854740922353	0.0035296738710872437	0.09020100143340311	0.0029024108363660626	0.0030918647817560554	-0.06323268360489687	0.001867645810055682	0.0014300036527267219	0.2670017140277532
